opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
eq8x0qtl,corliss_cosme,mg_advanced,yearin,won,2016-12-21,2017-03-09,3577.0
5qd53whf,daniell_hammack,gtx_plus_basic,donquadtech,won,2016-12-21,2017-03-07,1020.0
k5cwsfcw,elease_gluck,gtxpro,blackzim,engaging,2016-12-21,2017-05-22,472.0
79eabk3x,hayden_neloms,mg_special,zoomit,won,2016-12-21,2017-03-23,53.0
2dko9x1t,jonathan_berthelot,gtx_basic,rundofase,lost,2016-12-21,2017-03-10,0.0
ibdeqvbn,kary_hendrixson,gtx_basic,faxquote,lost,2016-12-21,2017-03-28,0.0
qz3vv4c1,kary_hendrixson,gtxpro,sunnamplex,won,2016-12-21,2017-03-08,4719.0
62ak8uwx,moses_frase,gtx_basic,codehow,won,2016-12-21,2017-03-22,546.0
5qm4ornt,niesha_huffines,gtx_plus_basic,domzoom,won,2016-12-21,2017-03-21,1212.0
4h2qms78,vicki_laflamme,gtx_basic,hottechi,engaging,2016-12-21,2017-05-22,472.0
s91n9ybl,vicki_laflamme,gtx_basic,sunnamplex,lost,2016-12-21,2017-03-08,0.0
44h0fjmh,anna_snelling,gtx_plus_pro,bioholding,lost,2016-12-22,2017-03-27,0.0
n5azlqzr,gladys_colclough,gtx_plus_pro,dontechi,won,2016-12-22,2017-03-14,5533.0
4t295xql,kami_bicknell,mg_advanced,finjob,won,2016-12-22,2017-03-01,3295.0
yfs5kljj,rosalina_dieter,mg_special,finjob,won,2016-12-22,2017-03-31,45.0
s8glkdb9,violet_mclelland,mg_special,bioplex,won,2016-12-22,2017-03-04,56.0
sqlycfgv,zane_levy,gtxpro,opentech,engaging,2016-12-22,2017-05-22,472.0
eug019as,corliss_cosme,gtx_basic,hottechi,engaging,2016-12-23,2017-05-22,472.0
ie7vq5ba,daniell_hammack,gtx_plus_basic,finhigh,engaging,2016-12-23,2017-05-22,472.0
01qkn578,darcel_schlecht,gtxpro,funholding,won,2016-12-23,2017-03-20,4247.0
m0jkp0ht,gladys_colclough,mg_advanced,isdom,won,2016-12-23,2017-03-13,3440.0
zc3kksuk,james_ascencio,gtxpro,plexzap,won,2016-12-23,2017-03-02,5040.0
3x8vlq5g,jonathan_berthelot,gtx_basic,cancity,won,2016-12-23,2017-03-12,469.0
ezlxl6gl,moses_frase,mg_special,isdom,won,2016-12-23,2017-03-07,58.0
r8pel8v8,cecily_lampkin,mg_advanced,isdom,won,2016-12-24,2017-03-16,2955.0
l1r32s8h,corliss_cosme,gtx_plus_pro,condax,won,2016-12-24,2017-03-26,5228.0
j7n8j8nm,darcel_schlecht,mg_advanced,toughzap,won,2016-12-24,2017-03-14,3358.0
to7pgvp1,elease_gluck,gtx_plus_pro,green-plus,lost,2016-12-24,2017-03-29,0.0
a051g1b4,jonathan_berthelot,gtx_basic,codehow,won,2016-12-24,2017-03-31,517.0
nmdmm5yj,moses_frase,gtx_basic,dontechi,won,2016-12-24,2017-03-03,615.0
lwpjev3u,niesha_huffines,gtx_basic,domzoom,lost,2016-12-24,2017-03-10,0.0
i93zfhem,versie_hillebrand,mg_special,condax,won,2016-12-24,2017-03-08,62.0
b2vjcvbb,darcel_schlecht,gtx_plus_pro,isdom,won,2016-12-25,2017-03-13,4711.0
f90o03zh,donn_cantrell,gtxpro,kinnamplus,lost,2016-12-25,2017-03-23,0.0
pc78rlux,garret_kinder,gtx_basic,yearin,won,2016-12-25,2017-03-30,510.0
x6gl64t5,gladys_colclough,gtxpro,warephase,won,2016-12-25,2017-03-25,4891.0
owm3bpgw,hayden_neloms,gtx_plus_basic,green-plus,won,2016-12-25,2017-03-17,926.0
rp5ps9a5,lajuana_vencill,mg_special,betatech,won,2016-12-25,2017-03-10,56.0
ai76u58a,maureen_marcano,gtx_basic,treequote,engaging,2016-12-25,2017-05-22,472.0
kfpm2ljw,rosalina_dieter,gtx_basic,hottechi,engaging,2016-12-25,2017-05-22,472.0
f2pw7wp2,violet_mclelland,mg_special,ontomedia,won,2016-12-25,2017-03-05,47.0
gk8yd2xw,darcel_schlecht,gtx_basic,rangreen,lost,2016-12-26,2017-03-23,0.0
u4lrr9e9,james_ascencio,gtx_plus_pro,nam-zim,won,2016-12-26,2017-03-10,6490.0
b00umav4,kami_bicknell,mg_advanced,gogozoom,engaging,2016-12-26,2017-05-22,472.0
c8tv7r8a,kary_hendrixson,gtxpro,hottechi,engaging,2016-12-26,2017-05-22,472.0
9n55d1ah,niesha_huffines,mg_advanced,treequote,won,2016-12-26,2017-03-02,3841.0
2vcdvciz,kary_hendrixson,gtx_basic,hottechi,engaging,2016-12-27,2017-05-22,472.0
wi4poda2,kary_hendrixson,gtx_plus_pro,faxquote,won,2016-12-27,2017-03-15,5256.0
vf1v41ri,markita_hansen,mg_special,kan-code,lost,2016-12-27,2017-03-28,0.0
1b4l7tng,markita_hansen,mg_advanced,sonron,lost,2016-12-27,2017-03-25,0.0
mzan11ft,anna_snelling,gtx_basic,conecom,won,2016-12-28,2017-03-01,625.0
0u3wvjo0,corliss_cosme,gtxpro,hottechi,engaging,2016-12-28,2017-05-22,472.0
0io00fns,darcel_schlecht,gtxpro,warephase,lost,2016-12-28,2017-03-16,0.0
8s6tnxyb,darcel_schlecht,gtxpro,conecom,won,2016-12-28,2017-03-22,3952.0
pmmw9jx3,kary_hendrixson,gtx_basic,hottechi,engaging,2016-12-28,2017-05-22,472.0
molgosge,kary_hendrixson,gtx_plus_pro,konex,won,2016-12-28,2017-03-13,5515.0
fa1vhzsv,reed_clapper,mg_special,vehement_capital_partners,won,2016-12-28,2017-03-16,57.0
pxqex039,versie_hillebrand,mg_special,konmatfix,won,2016-12-28,2017-03-28,51.0
rx56s6g3,vicki_laflamme,mg_advanced,fasehatice,won,2016-12-28,2017-03-13,3803.0
g4f8w039,anna_snelling,gtx_plus_pro,rundofase,won,2016-12-29,2017-03-27,5459.0
4t31mwvo,anna_snelling,mg_advanced,stanredtax,won,2016-12-29,2017-03-23,4148.0
2ht2r2gy,cassey_cress,gtx_plus_pro,hottechi,engaging,2016-12-29,2017-05-22,472.0
83xn082u,corliss_cosme,gtx_plus_pro,ganjaflex,won,2016-12-29,2017-03-23,5002.0
j21w3wiw,corliss_cosme,mg_advanced,gekko_&_co,won,2016-12-29,2017-03-03,3351.0
52upjfyi,gladys_colclough,gtx_basic,domzoom,won,2016-12-29,2017-03-19,571.0
qol51jib,james_ascencio,gtx_basic,goodsilron,won,2016-12-29,2017-03-10,601.0
13gm5i6m,kami_bicknell,gtxpro,hottechi,engaging,2016-12-29,2017-05-22,472.0
93agn8a6,markita_hansen,gtx_basic,zoomit,won,2016-12-29,2017-03-13,576.0
j7unjfjl,marty_freudenburg,mg_special,funholding,won,2016-12-29,2017-03-03,52.0
a4h5estu,maureen_marcano,gtx_plus_basic,fasehatice,won,2016-12-29,2017-03-13,1185.0
8ez04vqb,reed_clapper,gtx_plus_basic,gekko_&_co,lost,2016-12-29,2017-03-28,0.0
4501t63i,rosalina_dieter,mg_special,plexzap,won,2016-12-29,2017-03-14,56.0
9ia34l8s,vicki_laflamme,gtx_basic,hottechi,engaging,2016-12-29,2017-05-22,472.0
fpngejrc,violet_mclelland,mg_special,opentech,won,2016-12-29,2017-03-29,54.0
s33wrl0y,zane_levy,gtxpro,xx-holding,won,2016-12-29,2017-03-13,4818.0
q7irujk7,anna_snelling,gtx_plus_pro,codehow,won,2017-01-01,2017-03-01,5087.0
dtzpyisj,daniell_hammack,gtx_plus_basic,opentech,won,2017-01-01,2017-03-19,1116.0
y9hwsg8z,darcel_schlecht,gtx_basic,gogozoom,won,2017-01-01,2017-03-20,510.0
5t8q2yid,elease_gluck,mg_special,hottechi,engaging,2017-01-01,2017-05-22,472.0
joqcxc9z,jonathan_berthelot,gtx_basic,streethex,won,2017-01-01,2017-03-16,565.0
ap7pclaz,kami_bicknell,gtx_basic,finjob,won,2017-01-01,2017-03-26,633.0
bie471so,reed_clapper,mg_advanced,xx-zobam,won,2017-01-01,2017-03-29,3962.0
ua8awdg4,vicki_laflamme,mg_advanced,y-corporation,won,2017-01-01,2017-03-22,3672.0
btt6yavz,zane_levy,gtx_plus_basic,green-plus,engaging,2017-01-01,2017-05-22,472.0
fzdrb789,zane_levy,gtxpro,goodsilron,won,2017-01-01,2017-03-18,4586.0
pc1nul8q,anna_snelling,mg_special,hottechi,won,2017-01-02,2017-03-02,60.0
o7uuak3y,corliss_cosme,gtx_plus_basic,dambase,engaging,2017-01-02,2017-05-22,472.0
tloheq18,corliss_cosme,gtx_plus_basic,hottechi,engaging,2017-01-02,2017-05-22,472.0
f1x5zj7v,jonathan_berthelot,gtx_basic,dontechi,won,2017-01-02,2017-05-04,572.0
if7mj88p,kary_hendrixson,gtx_basic,goodsilron,won,2017-01-02,2017-03-01,550.0
06b7xwpc,kary_hendrixson,gtxpro,sonron,won,2017-01-02,2017-03-17,4125.0
12mq3wm8,marty_freudenburg,mg_advanced,zumgoity,won,2017-01-02,2017-03-10,3647.0
91m6fy8s,moses_frase,gtx_basic,dontechi,won,2017-01-02,2017-03-21,573.0
0lnzrneu,violet_mclelland,gtx_basic,zencorporation,won,2017-01-02,2017-03-29,542.0
nkokus7d,cassey_cress,mg_advanced,donware,won,2017-01-03,2017-03-12,3479.0
nf6gctmv,daniell_hammack,mg_advanced,ganjaflex,lost,2017-01-03,2017-03-22,0.0
i4uca7cu,darcel_schlecht,gtx_plus_basic,stanredtax,won,2017-01-03,2017-03-21,1012.0
ewdobem6,hayden_neloms,mg_special,hottechi,engaging,2017-01-03,2017-05-22,472.0
1li7etnz,james_ascencio,gtx_plus_basic,doncon,won,2017-01-03,2017-03-06,990.0
n36dezbr,james_ascencio,gtxpro,sunnamplex,won,2017-01-03,2017-03-18,4374.0
77zecyvj,kary_hendrixson,gtx_basic,finjob,lost,2017-01-03,2017-03-17,0.0
irb461y7,kary_hendrixson,gtx_plus_basic,xx-holding,won,2017-01-03,2017-03-30,1054.0
nm2q3cgw,vicki_laflamme,mg_special,scotfind,won,2017-01-03,2017-03-15,55.0
oeeueipj,violet_mclelland,mg_special,ganjaflex,lost,2017-01-03,2017-03-05,0.0
5e14lg51,boris_faz,gtx_plus_basic,iselectrics,won,2017-01-04,2017-03-25,1073.0
tiagzq54,cecily_lampkin,mg_advanced,genco_pura_olive_oil_company,lost,2017-01-04,2017-03-20,0.0
qm6vr1h5,daniell_hammack,gtx_plus_pro,hottechi,engaging,2017-01-04,2017-05-22,472.0
qr2bdrai,james_ascencio,mg_advanced,hottechi,engaging,2017-01-04,2017-05-22,472.0
z75nd4jf,kary_hendrixson,gtx_basic,hottechi,engaging,2017-01-04,2017-05-22,472.0
crx91a45,kary_hendrixson,gtx_basic,faxquote,won,2017-01-04,2017-03-16,586.0
zoq8rc86,marty_freudenburg,gtxpro,treequote,won,2017-01-04,2017-05-05,4667.0
sv4soo2k,vicki_laflamme,gtx_plus_basic,hottechi,won,2017-01-04,2017-03-28,880.0
ithr5wlf,vicki_laflamme,mg_advanced,plexzap,won,2017-01-04,2017-03-12,3676.0
cgwj1whi,wilburn_farren,mg_special,hottechi,engaging,2017-01-04,2017-05-22,472.0
279625vn,anna_snelling,mg_advanced,funholding,lost,2017-01-05,2017-03-25,0.0
m16d8pyh,daniell_hammack,gtx_plus_pro,hottechi,engaging,2017-01-05,2017-05-22,472.0
rk52yu8s,darcel_schlecht,gtxpro,treequote,lost,2017-01-05,2017-03-09,0.0
e8ey51ic,garret_kinder,gtx_plus_basic,opentech,lost,2017-01-05,2017-03-26,0.0
hg07lmhi,jonathan_berthelot,gtxpro,treequote,won,2017-01-05,2017-03-19,4716.0
vpxw8rjs,kami_bicknell,mg_advanced,hottechi,engaging,2017-01-05,2017-05-22,472.0
85xndik1,kary_hendrixson,gtx_basic,blackzim,lost,2017-01-05,2017-03-30,0.0
2u54wyq1,vicki_laflamme,gtxpro,goodsilron,won,2017-01-05,2017-03-23,4211.0
vca1wab0,anna_snelling,mg_advanced,funholding,lost,2017-01-06,2017-03-21,0.0
t7t1yim7,boris_faz,gtx_plus_pro,hottechi,engaging,2017-01-06,2017-05-22,472.0
mxnvx2am,darcel_schlecht,gtxpro,codehow,lost,2017-01-06,2017-03-18,0.0
1g866gh4,darcel_schlecht,mg_special,toughzap,won,2017-01-06,2017-03-17,56.0
wdg0b1ir,gladys_colclough,mg_special,rundofase,lost,2017-01-06,2017-03-23,0.0
q5cabpmo,gladys_colclough,mg_special,funholding,won,2017-01-06,2017-03-23,44.0
hhba93j5,kary_hendrixson,gtx_basic,konex,won,2017-01-06,2017-03-27,532.0
r0w6a9bg,lajuana_vencill,gtx_basic,treequote,lost,2017-01-06,2017-05-10,0.0
p5egq0hi,lajuana_vencill,gtx_basic,zumgoity,lost,2017-01-06,2017-03-20,0.0
l1ejie5l,reed_clapper,gtxpro,kinnamplus,lost,2017-01-06,2017-03-17,0.0
s3xi6yb3,versie_hillebrand,gtx_basic,domzoom,lost,2017-01-06,2017-03-24,0.0
bbc3jb3h,anna_snelling,gtx_basic,isdom,won,2017-01-07,2017-03-08,622.0
4jhy98ug,cassey_cress,gtx_basic,hottechi,engaging,2017-01-07,2017-05-22,472.0
7xvlkx8g,cecily_lampkin,gtx_plus_pro,cancity,lost,2017-01-07,2017-03-05,0.0
g39v1x3g,corliss_cosme,mg_special,hottechi,engaging,2017-01-07,2017-05-22,472.0
ox4p78hp,corliss_cosme,gtx_plus_basic,xx-zobam,won,2017-01-07,2017-03-16,1257.0
72lnjry9,maureen_marcano,gtx_plus_basic,lexiqvolax,won,2017-01-07,2017-03-25,1135.0
8c2wg2fb,zane_levy,mg_advanced,hottechi,lost,2017-01-07,2017-03-28,0.0
l0345wkb,zane_levy,gtxpro,newex,won,2017-01-07,2017-03-14,4313.0
s24l8lvr,anna_snelling,gtx_plus_pro,dambase,won,2017-01-08,2017-03-18,5210.0
jxwxejxe,lajuana_vencill,mg_special,ron-tech,won,2017-01-08,2017-03-27,47.0
w2jcrplx,markita_hansen,mg_advanced,konex,won,2017-01-08,2017-03-22,3220.0
eqcd7g7q,rosalina_dieter,gtx_basic,initech,engaging,2017-01-08,2017-05-22,472.0
1m2i2nxq,rosie_papadopoulos,mg_special,donware,won,2017-01-08,2017-03-26,47.0
xyntwpn1,violet_mclelland,mg_special,rundofase,engaging,2017-01-08,2017-05-22,472.0
54egr0ad,violet_mclelland,mg_special,yearin,won,2017-01-08,2017-03-25,63.0
vt5y73gx,anna_snelling,mg_special,betatech,won,2017-01-09,2017-03-15,56.0
8o9v7uoz,anna_snelling,mg_special,rundofase,won,2017-01-09,2017-03-01,65.0
giic5h9x,boris_faz,gtx_plus_pro,donquadtech,won,2017-01-09,2017-03-19,5743.0
9wmu7yhd,cassey_cress,mg_special,mathtouch,won,2017-01-09,2017-03-03,53.0
8bqmfr86,corliss_cosme,gtx_plus_pro,betasoloin,won,2017-01-09,2017-03-30,4974.0
ddcc6zpk,donn_cantrell,mg_advanced,ontomedia,won,2017-01-09,2017-03-25,3892.0
ymgwlehy,garret_kinder,gtxpro,betasoloin,won,2017-01-09,2017-03-21,3822.0
fks9mvf6,jonathan_berthelot,gtx_basic,inity,won,2017-01-09,2017-03-02,504.0
6q67zuj1,maureen_marcano,mg_special,hottechi,engaging,2017-01-09,2017-05-22,472.0
hf8abdf6,rosalina_dieter,mg_advanced,xx-holding,won,2017-01-09,2017-03-29,3145.0
y6ubzm6p,vicki_laflamme,gtx_plus_pro,hottechi,engaging,2017-01-09,2017-05-22,472.0
sirc44nm,vicki_laflamme,gtx_basic,finjob,won,2017-01-09,2017-03-27,564.0
7s6shjjg,zane_levy,gtx_plus_basic,fasehatice,won,2017-01-09,2017-03-14,1117.0
ze84uhhb,anna_snelling,mg_special,inity,won,2017-01-10,2017-03-26,59.0
2r3za84d,darcel_schlecht,mg_special,finhigh,won,2017-01-10,2017-03-28,52.0
lttytaxa,donn_cantrell,gtxpro,kan-code,won,2017-01-10,2017-03-24,4694.0
riw4vwbw,hayden_neloms,gtx_plus_pro,hottechi,engaging,2017-01-10,2017-05-22,472.0
zwfpd71j,kami_bicknell,gtxpro,plusstrip,won,2017-01-10,2017-03-06,5620.0
t5c527z9,kary_hendrixson,gtx_plus_basic,singletechno,won,2017-01-10,2017-03-08,1095.0
xc4ltieo,lajuana_vencill,gtx_basic,conecom,lost,2017-01-10,2017-05-02,0.0
aebf9m5t,lajuana_vencill,gtx_basic,ron-tech,won,2017-01-10,2017-03-30,489.0
dwud4s0p,markita_hansen,gtx_basic,hottechi,engaging,2017-01-10,2017-05-22,472.0
mce5dkd1,markita_hansen,mg_special,bioholding,engaging,2017-01-10,2017-05-22,472.0
ev46es18,markita_hansen,gtx_plus_pro,golddex,won,2017-01-10,2017-03-16,5908.0
id3ijhus,markita_hansen,mg_advanced,xx-holding,won,2017-01-10,2017-03-11,3820.0
ybj72hke,maureen_marcano,gtx_plus_basic,hottechi,lost,2017-01-10,2017-03-12,0.0
rw39y63v,vicki_laflamme,gtxpro,hottechi,engaging,2017-01-10,2017-05-22,472.0
5deo8eds,vicki_laflamme,gtx_basic,rantouch,won,2017-01-10,2017-03-20,581.0
8lw65ndl,violet_mclelland,gtx_plus_pro,hottechi,engaging,2017-01-10,2017-05-22,472.0
cj2on1lv,corliss_cosme,gtxpro,nam-zim,engaging,2017-01-11,2017-05-22,472.0
4i8x7emw,corliss_cosme,gtxpro,hottechi,engaging,2017-01-11,2017-05-22,472.0
wpxamxd2,darcel_schlecht,gtx_plus_pro,funholding,lost,2017-01-11,2017-03-10,0.0
a4bbdk82,jonathan_berthelot,gtx_basic,gogozoom,won,2017-01-11,2017-03-28,585.0
lmoaycuk,kami_bicknell,gtx_plus_basic,plusstrip,engaging,2017-01-11,2017-05-22,472.0
4xcjp60w,kami_bicknell,gtx_basic,nam-zim,won,2017-01-11,2017-05-06,572.0
cdkx2a19,lajuana_vencill,mg_advanced,zumgoity,won,2017-01-11,2017-03-12,3669.0
344i60ei,markita_hansen,gtx_plus_basic,golddex,won,2017-01-11,2017-03-16,1091.0
yi30gsb5,marty_freudenburg,gtx_plus_basic,rangreen,lost,2017-01-11,2017-03-31,0.0
0iyqx303,reed_clapper,gtxpro,donquadtech,won,2017-01-11,2017-03-17,4905.0
6imuqymn,corliss_cosme,gtx_basic,vehement_capital_partners,won,2017-01-12,2017-03-10,540.0
n9gaz6b6,gladys_colclough,mg_special,zumgoity,won,2017-01-12,2017-03-20,49.0
8o3iywsm,jonathan_berthelot,gtx_basic,globex_corporation,won,2017-01-12,2017-05-17,513.0
r3or0j5c,lajuana_vencill,mg_special,gogozoom,won,2017-01-12,2017-03-30,54.0
vcshyiu8,maureen_marcano,gtx_plus_basic,hottechi,engaging,2017-01-12,2017-05-22,472.0
0i6u3mq6,violet_mclelland,gtx_basic,funholding,engaging,2017-01-12,2017-05-22,472.0
rxv4uxre,violet_mclelland,mg_special,yearin,won,2017-01-12,2017-03-23,56.0
5akgnkx1,anna_snelling,mg_special,konmatfix,won,2017-01-13,2017-03-16,58.0
knlmltjh,anna_snelling,mg_special,treequote,won,2017-01-13,2017-03-27,58.0
wrug19fz,hayden_neloms,mg_advanced,vehement_capital_partners,engaging,2017-01-13,2017-05-22,472.0
uqqe9ilv,james_ascencio,gtxpro,iselectrics,engaging,2017-01-13,2017-05-22,472.0
g9gh5kv5,kami_bicknell,gtxpro,nam-zim,won,2017-01-13,2017-03-21,4453.0
h06uzjh8,kary_hendrixson,mg_special,plusstrip,lost,2017-01-13,2017-05-08,0.0
k1rxvug9,kary_hendrixson,gtx_basic,nam-zim,won,2017-01-13,2017-03-14,619.0
1qt3stia,maureen_marcano,gtx_plus_pro,xx-holding,won,2017-01-13,2017-05-14,5163.0
070m5m6x,maureen_marcano,gtxpro,green-plus,won,2017-01-13,2017-03-25,4071.0
dftr2o9k,reed_clapper,mg_special,donquadtech,won,2017-01-13,2017-05-08,56.0
w8cxdbqn,vicki_laflamme,mg_special,hottechi,engaging,2017-01-13,2017-05-22,472.0
s9meco24,violet_mclelland,mg_advanced,sumace,lost,2017-01-13,2017-03-31,0.0
ejsfo67u,donn_cantrell,gtxpro,zotware,won,2017-01-14,2017-03-29,4375.0
vkt0un11,james_ascencio,mg_advanced,codehow,engaging,2017-01-14,2017-05-22,472.0
sktd4ggu,kami_bicknell,gtx_basic,golddex,won,2017-01-14,2017-03-28,610.0
jiaclb24,vicki_laflamme,gtx_basic,scottech,engaging,2017-01-14,2017-05-22,472.0
snapg5kc,vicki_laflamme,mg_advanced,hatfan,lost,2017-01-14,2017-05-05,0.0
561707v4,vicki_laflamme,gtxpro,xx-holding,won,2017-01-14,2017-03-17,4554.0
j28zro9g,wilburn_farren,mg_advanced,konex,won,2017-01-14,2017-05-18,2880.0
5vyjcjae,corliss_cosme,gtx_plus_pro,zoomit,engaging,2017-01-15,2017-05-22,472.0
btug5vdl,corliss_cosme,gtxpro,inity,engaging,2017-01-15,2017-05-22,472.0
kz8q0afx,corliss_cosme,gtx_plus_basic,initech,lost,2017-01-15,2017-05-02,0.0
ct3hbbi2,elease_gluck,mg_special,mathtouch,engaging,2017-01-15,2017-05-22,472.0
aoofhh6f,markita_hansen,mg_special,scotfind,won,2017-01-15,2017-05-18,60.0
5u9y1p87,maureen_marcano,gtx_basic,condax,won,2017-01-15,2017-03-21,688.0
j0y91lua,maureen_marcano,gtx_plus_pro,goodsilron,won,2017-01-15,2017-03-22,6142.0
ybrzqfeo,maureen_marcano,gtxpro,green-plus,won,2017-01-15,2017-03-31,4939.0
phr8kb1y,niesha_huffines,gtx_plus_pro,warephase,won,2017-01-15,2017-05-15,6270.0
gr2x90dz,vicki_laflamme,gtx_basic,hottechi,engaging,2017-01-15,2017-05-22,472.0
tbzmxkh4,wilburn_farren,mg_advanced,acme_corporation,won,2017-01-15,2017-03-29,3833.0
wnxz1fgs,daniell_hammack,gtx_plus_basic,bubba_gump,lost,2017-01-16,2017-03-28,0.0
s3w6q07m,kami_bicknell,gtx_plus_pro,acme_corporation,engaging,2017-01-16,2017-05-22,472.0
k64ty8lu,maureen_marcano,mg_special,hottechi,engaging,2017-01-16,2017-05-22,472.0
6389jy2h,moses_frase,mg_special,hottechi,won,2017-01-16,2017-06-02,57.0
sz81h1pm,versie_hillebrand,mg_special,cancity,won,2017-01-16,2017-03-17,47.0
m842e8jb,violet_mclelland,mg_special,donware,lost,2017-01-16,2017-03-13,0.0
jrj7dbw5,daniell_hammack,mg_advanced,plussunin,lost,2017-01-17,2017-03-19,0.0
n9c0ocyy,gladys_colclough,mg_special,inity,won,2017-01-17,2017-05-04,57.0
0oesojnn,james_ascencio,gtx_plus_basic,warephase,engaging,2017-01-17,2017-05-22,472.0
r7xzaiws,jonathan_berthelot,mg_advanced,genco_pura_olive_oil_company,won,2017-01-17,2017-03-14,3257.0
ffo5woht,kami_bicknell,gtx_basic,sunnamplex,won,2017-01-17,2017-05-08,511.0
xhhj48mj,kami_bicknell,gtx_basic,y-corporation,won,2017-01-17,2017-03-14,607.0
yar5gga4,markita_hansen,gtx_plus_pro,cheers,won,2017-01-17,2017-03-29,5120.0
novpmlov,niesha_huffines,gtx_plus_basic,hottechi,won,2017-01-17,2017-03-23,1343.0
uphn2i1q,niesha_huffines,mg_special,rundofase,won,2017-01-17,2017-05-14,55.0
nn9r2y4w,vicki_laflamme,mg_special,faxquote,won,2017-01-17,2017-03-30,49.0
977fj9qq,boris_faz,gtx_basic,the_new_york_inquirer,lost,2017-01-18,2017-03-29,0.0
dz57qiqn,daniell_hammack,gtx_plus_pro,hottechi,engaging,2017-01-18,2017-05-22,472.0
a6y1v5z0,garret_kinder,gtxpro,zotware,won,2017-01-18,2017-06-04,4426.0
nu8lwewu,james_ascencio,gtx_plus_pro,groovestreet,won,2017-01-18,2017-05-03,5264.0
pfhs80cr,jonathan_berthelot,gtxpro,conecom,lost,2017-01-18,2017-05-20,0.0
oz5s8nck,kary_hendrixson,gtxpro,hottechi,engaging,2017-01-18,2017-05-22,472.0
904203d6,moses_frase,mg_special,dontechi,won,2017-01-18,2017-03-29,59.0
z0tsv030,garret_kinder,gtx_basic,opentech,won,2017-01-19,2017-03-30,617.0
8c4qm1x6,gladys_colclough,gtx_basic,codehow,won,2017-01-19,2017-06-04,565.0
nopi41rp,james_ascencio,gtx_basic,sonron,won,2017-01-19,2017-03-01,511.0
2536cw3v,kami_bicknell,gtx_plus_basic,rantouch,lost,2017-01-19,2017-05-08,0.0
ac5yxlir,kary_hendrixson,mg_special,faxquote,won,2017-01-19,2017-03-30,60.0
hsgjkh6u,kary_hendrixson,mg_advanced,plexzap,won,2017-01-19,2017-03-29,3407.0
4tzf9n1d,kary_hendrixson,mg_advanced,xx-holding,won,2017-01-19,2017-03-28,3273.0
hnkz2ic6,markita_hansen,gtx_plus_basic,y-corporation,lost,2017-01-19,2017-03-26,0.0
bb6tch8b,markita_hansen,mg_special,sunnamplex,lost,2017-01-19,2017-05-05,0.0
imtpzv7j,moses_frase,mg_advanced,gogozoom,won,2017-01-19,2017-05-01,3363.0
a4jroido,vicki_laflamme,mg_special,hottechi,engaging,2017-01-19,2017-05-22,472.0
6nxy7144,vicki_laflamme,gtx_basic,xx-holding,won,2017-01-19,2017-03-31,365.0
kbkhkulu,zane_levy,gtx_plus_pro,lexiqvolax,won,2017-01-19,2017-03-18,4869.0
inmjiftf,corliss_cosme,gtx_basic,ontomedia,won,2017-01-20,2017-06-06,599.0
fuvq5ukb,daniell_hammack,mg_advanced,konex,won,2017-01-20,2017-05-20,3194.0
o462armz,garret_kinder,gtx_plus_pro,condax,won,2017-01-20,2017-06-05,5429.0
6dckcxdc,jonathan_berthelot,gtxpro,hottechi,won,2017-01-20,2017-05-05,5008.0
qvf0jrm5,jonathan_berthelot,mg_advanced,domzoom,won,2017-01-20,2017-03-28,3459.0
7qgg2lo3,kary_hendrixson,gtxpro,xx-holding,lost,2017-01-20,2017-05-25,0.0
y6hnpiit,kary_hendrixson,gtxpro,hottechi,won,2017-01-20,2017-03-07,4559.0
ibkro1an,kary_hendrixson,gtxpro,labdrill,won,2017-01-20,2017-03-28,4221.0
3tdwlpmv,lajuana_vencill,mg_advanced,warephase,lost,2017-01-20,2017-03-11,0.0
jn1zfd18,lajuana_vencill,mg_special,domzoom,won,2017-01-20,2017-03-06,56.0
ze7ilykb,markita_hansen,gtxpro,nam-zim,won,2017-01-20,2017-05-03,5508.0
srfvq0hg,moses_frase,gtx_plus_basic,codehow,lost,2017-01-20,2017-03-24,0.0
d7h1egs9,zane_levy,gtx_basic,lexiqvolax,lost,2017-01-20,2017-03-20,0.0
1ddw2gqw,anna_snelling,mg_advanced,cancity,lost,2017-01-21,2017-03-09,0.0
pmeenwd5,corliss_cosme,gtxpro,globex_corporation,engaging,2017-01-21,2017-05-22,472.0
wpgthv8v,darcel_schlecht,gtx_basic,ron-tech,won,2017-01-21,2017-03-19,657.0
z1wlll1h,kami_bicknell,gtx_basic,hottechi,engaging,2017-01-21,2017-05-22,472.0
6gnjmymo,kami_bicknell,gtxpro,j-texon,lost,2017-01-21,2017-05-05,0.0
gwat8uwk,lajuana_vencill,gtx_basic,scottech,won,2017-01-21,2017-03-25,638.0
etzkanfz,markita_hansen,gtx_basic,hottechi,engaging,2017-01-21,2017-05-22,472.0
izd69c5q,marty_freudenburg,mg_special,betatech,won,2017-01-21,2017-06-06,41.0
qfu565jj,rosie_papadopoulos,gtx_plus_pro,initech,won,2017-01-21,2017-05-07,5582.0
z5bcbtao,versie_hillebrand,mg_special,konmatfix,won,2017-01-21,2017-05-20,60.0
2kkrrm1g,zane_levy,gtx_plus_basic,y-corporation,won,2017-01-21,2017-05-03,1036.0
